customer_id,channel,send_time,message,reasoning,chat_log,issue_status
829,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @sprintcare Yes I do. You want me to dm you or just write it on the comments???,pending_customer_reply
831,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @115714 customer service 👎! 4 different people said they have no idea how to help, the two people wh...",resolved
832,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: @sprintcare I called customer care when I tweeted this and they said double charge would be credited...,pending_customer_reply
833,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: @115714 chk ur latest bill. I paid for note 8 shipping w/debit when ordered. Latest bill shows ship ...,pending_customer_reply
834,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @115714 is honestly trash,pending_customer_reply
835,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.","Customer: @sprintcare You’re a bunch of crooks, you don’t care about happy customers, y’all just want money, s...",pending_customer_reply
836,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: .@115955 one of your sales reps called me an asshole on the phone! Unbelievable.,pending_customer_reply
837,scheduling_phone_call,2025-06-28T14:57:42Z,Hi! I see you're having urgent login issues. We're scheduling a priority call to resolve this immediately. You'll receive a call within 30 minutes. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @Uber_Support  After contacting you concerning deactivation of my account, it was reactivated but af...",resolved
838,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: I've never had a rude cable guy before until forced to switch to @115955 😒 the people on the phone w...,resolved
839,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.","Customer: @Ask_Spectrum No,  it's done now. Just remember to practice kindness with customers please. I don't ...",resolved
840,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @Ask_Spectrum Very disappointing,  to say the least, and unacceptable in my own home.  I'm still sho...",pending_customer_reply
841,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: When u wait 10 mins in cold for @115879 &amp; driver goes to the wrong address, cancels &amp; ur nex...",pending_customer_reply
842,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.","Customer: Why does @115879 sucker you in with s promise that a driver is 1 minute away, then it becomes 6? Is ...",resolved
843,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: The Wild Thing heard there was a $3 special at @ChipotleTweets 4 👻 Halloween &amp; couldn’t pass it ...,pending_customer_reply
844,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets We will be back Friday for lunch 👍,pending_customer_reply
845,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @ChipotleTweets I know you guys are busy but don’t undercook brown rice 🙃🙃🙃,resolved
846,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: I'm geekin for sum @ChipotleTweets rightnow🤗😂🥙,resolved
847,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @ChipotleTweets Chx burrito bowl all the works, bring on the GUAC!!!🤗💖",pending_customer_reply
848,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Nothing says Halloween like $3 🌯 burritos and 🌮 tacos @ChipotleTweets https://t.co/kJI7WVXewP,pending_customer_reply
849,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: 5th year of getting a boorito! SpoOoOoOky 🌯👻 @ChipotleTweets,pending_customer_reply
850,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: No online orders today?  Really @ChipotleTweets ?  .,pending_customer_reply
851,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets No worries.  I got my four burrito bowls without issue. Lucky me. We beat the lines!,resolved
852,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @Uber_Support do you also support ubereats singapore? im reaching out here bec the support there is ...,resolved
853,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @Uber_Support Sent a DM... Hope you could help soon.,resolved
854,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @Uber_Support Welp... I guess that's one bibimbap order I'm never gonna receive. Good thing I used a...,pending_customer_reply
855,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets what is this in my food?? https://t.co/dW5E8d5DxO,pending_customer_reply
856,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Idk what @ChipotleTweets puts in their salad dressing but holy fack it's delicious #drinkitpouritgot...,pending_customer_reply
858,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets WHAT THE HECK?! https://t.co/LPAFswpIbL,pending_customer_reply
859,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets NOOOOOOOOOO https://t.co/MrbjgkVuzy,pending_customer_reply
861,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: I love you @ChipotleTweets,pending_customer_reply
862,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: Was gonna say I’m ready for a job at @ChipotleTweets, but my rolling skills suck. https://t.co/CdzgK...",pending_customer_reply
863,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets got his boorito 🎃😂 https://t.co/QB4ljLjSxx,pending_customer_reply
864,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Happy Halloween! I broke out my KO cosplay today for @116196 and @79587 and totally not because of @...,pending_customer_reply
865,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Best part of today are these $3 burritos💀☠️ @ChipotleTweets https://t.co/vW35DKXm9c,pending_customer_reply
866,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets Barbacoa w da guac 🤤😛🔥,pending_customer_reply
867,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets but do I absolutely have to be in a costume for a $3 #boorito ?!!!,pending_customer_reply
868,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets https://t.co/iGQf79bF32,pending_customer_reply
869,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets @116199 Oh my god Becky,pending_customer_reply
870,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets Your app seems to be down,pending_customer_reply
871,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: enjoying our $3 #booritos from @ChipotleTweets #HappyHalloween #boo https://t.co/xn5MRjr8Hg,pending_customer_reply
872,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Adult trick-or-treating for me is going to as many @ChipotleTweets as I can find for #Booritos,pending_customer_reply
873,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: BOORITO TIME! @ChipotleTweets,pending_customer_reply
874,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: Bruh @ChipotleTweets u really just made me pay full price for my burrito I'm tight,pending_customer_reply
875,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets Yes hungry rutgers student ❤️,pending_customer_reply
876,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @ChipotleTweets U guys make it really hard to give feedback. Called the store, no answer. Can't send...",pending_customer_reply
877,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @ChipotleTweets gave me food poisoning and I’ve never been more heartbroken in my life,resolved
878,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Forgot to get my receipt at @ChipotleTweets. There goes a chance at burritos for a year. Ugh.,pending_customer_reply
879,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: Heck yes I went to @ChipotleTweets and got a $3 boo-rito bowl for wearing my minion outfit today. We...,pending_customer_reply
881,twitter_dm_reply,2025-06-28T14:57:42Z,Thanks for reaching out about your login issue. I've sent detailed troubleshooting steps to your email. Please check and let me know if you need further assistance.,"Twitter DM for quick, accessible communication.","Customer: @115725 @VerizonSupport trying to sign up for autopay, your site tells me my checking account # must...",pending_customer_reply
882,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport Banking. https://t.co/8535p04F9S,pending_customer_reply
883,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @115722 I’ve lost my network channels and other channels are glitchy. Need help!,resolved
884,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @VerizonSupport Same problem on both boxes,resolved
885,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @VerizonSupport Problem has been consistently happening for about a month,resolved
886,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport No changes in a long time. No new hardware in a long time.,pending_customer_reply
887,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport I’m standing in front of it,pending_customer_reply
888,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @VerizonSupport Ok. Now what?,resolved
889,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent comprehensive troubleshooting steps to your email for the technical issue you described. These should resolve the problem.,"Twitter DM for quick, accessible communication. Technical issue requires specialized guidance.",Customer: @VerizonSupport Didn’t work. Channels come up in guide (always have) by tv freezes when changing to ...,pending_customer_reply
890,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport Yes it is.,pending_customer_reply
891,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.","Customer: @VerizonSupport I’m sick of being on hold with your online chat. Fix your chat process. Oh, fix my f...",resolved
892,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport No I have not.,pending_customer_reply
893,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport I closed the chat in twitter on my iPhone. Tired of consuming my battery for no resp...,pending_customer_reply
894,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport Apparently not. I’m back in a hold queue on the secured link.,pending_customer_reply
895,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport What is it you want me to do?,pending_customer_reply
896,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport It’s on the outside wall. Every connection is tight. https://t.co/ZBGuWBgLcI,pending_customer_reply
897,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport And... the chat window closed.,pending_customer_reply
898,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport Done.,pending_customer_reply
899,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @115722 I have been without internet for two days and y’all gonna tell me to wait til tomorrow,pending_customer_reply
900,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @VerizonSupport I’m on the phone with your tech now looks like I’ll be another day without internet,resolved
901,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @VerizonSupport Nevermind I’ll be out of internet til Saturday smh,pending_customer_reply
902,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskPlayStation why is this happening to me and only me? https://t.co/tEfiwmCVhl,pending_customer_reply
903,twitter_dm_reply,2025-06-28T14:57:42Z,Thanks for reaching out about your login issue. I've sent detailed troubleshooting steps to your email. Please check and let me know if you need further assistance.,"Twitter DM for quick, accessible communication.",Customer: @AskPlayStation Whenever i go to play my game it says im on my old psn account which i deleted of my...,pending_customer_reply
904,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskPlayStation What do you mean by local user,pending_customer_reply
905,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @AskPlayStation after playing for  a hour, my network on ps4 just drops to 67.9kbps.then I can't pla...",resolved
906,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @AskPlayStation Thankx,resolved
907,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @116216 he platinado Horizon Zero Dawn el 1/7/2017 y no he recibido el tema exclusivo vía mail. ¿pod...,pending_customer_reply
908,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskPlayStation Creí que lo había hecho. Ahora les vuelvo a escribir por privado.,pending_customer_reply
909,scheduling_phone_call,2025-06-28T14:57:42Z,Hi! I see you're having urgent login issues. We're scheduling a priority call to resolve this immediately. You'll receive a call within 30 minutes. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @AskPlayStation Hi! Having issue with an old account, no idea what the login/email is for it but I k...",resolved
911,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @116216 buenas tardes. Intento comprar por play store y me rechaza las compras,pending_customer_reply
912,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.","Customer: @AskPlayStation Si, que la información de la tarjeta es incorrecta, asociada a PayPal, y una de las ...",resolved
913,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.","Customer: @AskPlayStation Pero un cobro con la misma información me lo tomo, un minuto después ya no. No es la...",resolved
914,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @116216 me pueden ayudar me robaronmi cuenta de psn,pending_customer_reply
915,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @AskPlayStation is it possible for me to delete my own psn or change the location and currency? Plea...,resolved
916,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AskPlayStation Hey is Shadow Of War remote play? Was thinking of getting a vita but i don't know if...,resolved
917,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @ATVIAssist hey, I have pre ordered ww2 on the Xbox store, how will I receive my cod ww2 2xp and wea...",pending_customer_reply
918,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @ATVIAssist How do I recieve the 2xp and weapon unlock though, is it in my gam ready when I load it ...",pending_customer_reply
919,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ATVIAssist And how come cod ww2 multiplayer servers are active for people who own illegal copies of...,pending_customer_reply
920,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @ATVIAssist @116222 ^^this I wanna know as well,resolved
921,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @ATVIAssist Hi, i preordered ww2 on Saturday and i was told i was going to get 1,100 cod points yet ...",pending_customer_reply
922,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @116226 @ATVIAssist Let us transfer over cryptokeys 😭 I have so many,pending_customer_reply
923,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @116226 @ATVIAssist Can I use my 3 of a kind on WWII? 🤔😂 plz,resolved
924,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: If I have COD Points on BO3/IW will I have those same COD Points in WW2?,pending_customer_reply
925,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: ^ @ATVIAssist,pending_customer_reply
926,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ATVIAssist When is the update for Black Ops 3?,pending_customer_reply
927,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @115766 Help,resolved
928,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: I don't recommend upgrading to the Windows 10 Fall Creators update. delay it as much as possible! St...,pending_customer_reply
929,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @116230 I've downgraded back to the 1703 build. There are threads on the Microsoft community of mult...,resolved
930,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @116230 this thread seems to be where a lot of people are saying they're having issues. https://t.co...,resolved
931,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @MicrosoftHelps Yes, none of it worked. I didn't try the reset because I don't want to reinstall eve...",resolved
932,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @116229 Hell! Could you share with us more details about this issue? We'd like to help, if we can.",resolved
933,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @116229 Gotcha. Have you shared your experience with us on the Feedback Hub? https://t.co/N8dIK5X2nH,pending_customer_reply
934,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @118602 Hi, there. We're happy to help! Can you tell us more about what you're experiencing?",resolved
935,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @MicrosoftHelps I got a phone call claiming to be you but I discovered they weren’t. The number is +...,resolved
936,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @MicrosoftHelps Please get back to me immediately this is of the upmost importance,resolved
